id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7368611,South End townhouse apt with deck,38611099,Viktoria,,South End,42.34551716169836,-71.06939492583996,Entire home/apt,195,2,127,2018-11-18,3.11,2,176
7395978,Private Bedroom/Bathroom! Allston,24567367,Julien,,Allston,42.35086692335783,-71.12917517845776,Private room,100,3,3,2015-08-22,0.07,1,0
7454267,MARATHON WEEKEND: Lovely Modern Condo in JP,24066380,Ryan,,Jamaica Plain,42.30898185387263,-71.11376117473692,Entire home/apt,200,2,3,2015-08-30,0.07,1,0
7454907,North End Apartment,24293931,Kristin,,North End,42.36515136322868,-71.05571069569143,Entire home/apt,185,2,2,2015-09-13,0.05,1,0
7462268,"Allston, close to Harvard Business School + BU D",19548932,Joe,,Allston,42.35819787180854,-71.12901562046952,Private room,65,1,114,2018-09-01,2.68,10,253
7472068,Beautiful Bunker Hill 2 BD,38188681,Melissa,,Charlestown,42.378248273910536,-71.0619881353503,Entire home/apt,99,1,107,2019-01-01,2.55,1,221
7474044,Stylish & Comfortable Newbury St Studio .#5,22348222,Maverick,,Back Bay,42.34935164400062,-71.08201364187337,Entire home/apt,150,5,18,2018-11-18,0.59,55,328
7474855,Stylish & Comfortable Newbury St Studio .#11,22348222,Maverick,,Back Bay,42.34950979261725,-71.08205049512304,Entire home/apt,150,3,56,2018-12-09,1.68,55,320
7475052,"Comfortable Studio in Back Bay, on Newbury St, .#7",22348222,Maverick,,Back Bay,42.3508341550755,-71.08358745654597,Entire home/apt,150,3,73,2019-01-02,2.25,55,299
7475215,Comfortable & Stylish Studio on Newbury St. #2,22348222,Maverick,,Back Bay,42.35097324243918,-71.08144480688703,Entire home/apt,150,7,66,2018-12-09,1.64,55,321
7475379,Stylish & Comfortable Newbury St Studio .#6,22348222,Maverick,,Back Bay,42.35082185936092,-71.08203890985298,Entire home/apt,150,2,94,2019-01-01,2.48,55,321
7475557,*Family*Massage Chair*Tourist/Convention/Ocean 37A,26704689,Mac,,South Boston,42.333535149704176,-71.04847848951837,Entire home/apt,149,2,88,2018-11-17,2.63,12,346
7475573,Charming Studio on Boston's iconic Newbury St. #8,22348222,Maverick,,Back Bay,42.350789623804154,-71.08163992255768,Entire home/apt,150,3,62,2019-01-02,1.96,55,292
7476340,"Charming Studio in Boston Brownstone, #44",22348222,Maverick,,South End,42.343230621089084,-71.07748715400449,Entire home/apt,150,4,37,2019-01-02,1.69,55,315
7479725,Sunny bedroom in Allston,17892292,Marlene,,Allston,42.36083828553094,-71.13559987780964,Private room,40,5,13,2016-11-12,0.31,5,0
7482195,Private room near bus stop,34552909,Barrie,,Roslindale,42.282224755841604,-71.11518855890074,Private room,50,5,2,2018-10-15,0.10,4,346
7497047,Boston Private Room - Clean and quiet close to T,16052189,Jonathan,,Hyde Park,42.23594180770681,-71.13246485826544,Private room,31,7,9,2018-12-21,0.22,8,246
7499960,SAFE CENTRAL CITY LOCATION! WalkToWork/Everywhere!,9529655,Suzanne,,Fenway,42.35062446583269,-71.09486023227228,Entire home/apt,170,30,15,2018-08-12,0.37,4,362
7508865,Luxury 1- BR Apt near Boston's Children Hospital,30283594,Kara,,Fenway,42.343517105459256,-71.10204141203265,Entire home/apt,132,3,4,2018-07-06,0.10,151,83
7511737,Spacious South End Studio w/Boston View #7,22348222,Maverick,,South End,42.34422218579844,-71.07537505592731,Entire home/apt,150,3,76,2018-12-09,1.90,55,0
7513605,"Stylish Downtown Studio in the SouthEnd, C.Ave# 2",22348222,Maverick,,South End,42.345045581707545,-71.07576543977315,Entire home/apt,150,1,64,2019-01-01,1.64,55,319
7513906,Charming & Stylish Studio on Beacon Hill #6,22348222,Maverick,,Downtown,42.3609205909269,-71.06275454472407,Entire home/apt,150,5,42,2018-11-23,1.07,55,338
7514024,"Downtown Beacon Hill, Convenient, Comfy Studio #14",22348222,Maverick,,Beacon Hill,42.35935953022384,-71.06439164979807,Entire home/apt,150,3,60,2019-01-01,2.77,55,336
7514336,Charming & Stylish Studio on Beacon Hill #11,22348222,Maverick,,Beacon Hill,42.36087382838455,-71.06299377704731,Entire home/apt,150,2,72,2019-01-14,2.27,55,347
7527677,Cosy Bedroom by Harvard,32304279,Charles And Grace,,Allston,42.3589929009505,-71.12883794427577,Private room,50,2,6,2018-08-30,0.14,4,90
7527864,Great Private Room in Beacon Hill,29187425,Olja,,Beacon Hill,42.36018663418385,-71.06749050429129,Private room,125,1,55,2018-10-06,1.35,2,26
7531700,Charming & Stylish Studio on Beacon Hill #3,22348222,Maverick,,Beacon Hill,42.36093112384436,-71.06397602750671,Entire home/apt,150,3,77,2019-01-01,1.88,55,326
7540480,Parlor South End charm with deck,38611099,Viktoria,,South End,42.34370147448126,-71.06921832742044,Entire home/apt,175,2,153,2019-01-01,3.74,2,174
7561220,"Allston, Close to Harvard Business School B",19548932,Joe,,Allston,42.357872304738656,-71.12990741892278,Private room,60,1,82,2018-12-18,1.99,10,328
7562235,Cozy room in front of metro station,11653097,Camilla,,Mission Hill,42.33192694022545,-71.11127381322933,Private room,90,2,3,2015-08-25,0.07,1,0
7573274,Furnished 2-BR Apt near Bostons Childrens Hospital,30283594,Kara,,Fenway,42.344894929169975,-71.10003130040045,Entire home/apt,179,3,8,2018-09-15,0.20,151,62
7575052,Sunny and Quiet top floor #8,9653086,Glenn,,South End,42.340550916807544,-71.07510738195886,Entire home/apt,200,1,57,2018-12-06,1.36,6,0
7582224,2Bed/2Bath apartment at Kendall Sq!,28749942,Renata,,West End,42.36229766457113,-71.06851544239257,Entire home/apt,149,1,21,2017-11-26,0.55,12,242
7582651,North End Apartment!,39761134,Haley,,North End,42.36492961523601,-71.05645064810786,Entire home/apt,220,2,3,2015-11-02,0.07,1,0
7592616,South End 1 Bdrm with Private Deck,4031770,Bryan,,South End,42.342217614965705,-71.06976148628465,Entire home/apt,140,2,1,2015-08-10,0.02,1,0
7596262,Luxurious 1-Bedroom West End Apartment - by MGH,30283594,Kara,,West End,42.36502918955467,-71.06913786758388,Entire home/apt,139,3,9,2018-04-03,0.22,151,240
7611271,Spacious + Modern 4BR: Seaport/Conventions/Beach,953185,Katie,,South Boston,42.33181559467737,-71.03398666738329,Entire home/apt,598,2,40,2018-11-06,0.95,1,45
7614517,Beacon Hill Studio w/ patio&parking,39934024,Jim,,Beacon Hill,42.36033210319927,-71.0679207505733,Entire home/apt,200,3,175,2019-01-13,4.24,1,168
7618925,"Modern Brownstone for Events (film, photoshoots)",11228809,Jonathan,,Roxbury,42.32964014965104,-71.09274148875554,Entire home/apt,793,2,3,2016-10-09,0.10,6,38
7620413,Spectacular Brownstone in South End,38708629,Karen,,South End,42.34140859449171,-71.08173066438553,Entire home/apt,200,14,2,2015-09-27,0.05,1,0
7630340,Downtown / Back Bay 1 Bed W/Parking,5618949,Alan,,Chinatown,42.34859634227962,-71.0627601996312,Entire home/apt,196,2,95,2018-11-17,2.32,9,70
7630346,Downtown Back Bay Studio W/Parking,5618949,Alan,,Chinatown,42.34884035947795,-71.0638387110802,Entire home/apt,87,2,146,2018-12-22,3.52,9,56
7633883,Beacon Hill Duplex on Charles|3 BR 2BA,814298,Brent,,Beacon Hill,42.35737821295598,-71.07135090525698,Entire home/apt,769,2,53,2018-12-30,1.29,89,131
7635616,Charming & Stylish Studio on Beacon Hill #9,22348222,Maverick,,Beacon Hill,42.35960059714639,-71.06390773536619,Entire home/apt,150,3,93,2019-01-01,2.39,55,338
7637094,"2BD, Steps to Hospitals, T&Colleges",40067818,Shannon,,Longwood Medical Area,42.342134775272235,-71.10702671182142,Entire home/apt,100,4,0,,,1,0
7645153,Boston Seaport | Fort Point Luxury Escape+Parking,20114673,Nicole,,South Boston Waterfront,42.3490560344273,-71.04757620025957,Entire home/apt,220,2,8,2018-11-11,1.40,1,0
7651065,Come Home to Boston,15396970,Linda,,Roslindale,42.28451220982457,-71.1362580468337,Private room,68,2,100,2018-11-20,2.40,4,315
7659268,Good spacious apartment Brighton,33696420,Pauras,,Brighton,42.34970101241507,-71.16015202829827,Private room,35,1,0,,,1,0
7678756,Gorgeous and Renovated Condo,25716111,Eric,,East Boston,42.37990035098189,-71.02960254011091,Entire home/apt,95,5,6,2017-05-22,0.15,1,0
7692933,Perfect for 1,9508341,Phyllis,,Brighton,42.355679628368215,-71.162144870875,Private room,65,1,235,2019-01-13,5.66,2,330
7693354,Peaceful Oasis on the Red Line,28184994,Liza,,Dorchester,42.31267645627087,-71.05371616245105,Private room,78,2,257,2018-11-17,6.18,1,0
7694365,"Stylish Downtown Studio in the SouthEnd, C.Ave# 41",22348222,Maverick,,South End,42.344025101552944,-71.0771651608005,Entire home/apt,150,2,60,2018-12-31,1.93,55,336
7694559,"Heart of South End, Convenient, Comfy Studio #32",22348222,Maverick,,South End,42.34513409546315,-71.07513462335174,Entire home/apt,150,2,55,2019-01-04,2.44,55,349
7708436,"Your own bedroom, sitting room & bathroom. Near T.",236790,Ann,,Jamaica Plain,42.309838352752514,-71.10752400155785,Private room,80,1,74,2017-10-22,1.80,1,0
7713815,Charming & Stylish Studio on Beacon Hill #2,22348222,Maverick,,Beacon Hill,42.35958021977073,-71.06396674324603,Entire home/apt,150,3,52,2019-01-01,1.75,55,347
7714627,Beautiful South End Penthouse!,20627610,Liri,,South End,42.343841430642414,-71.07182663613271,Entire home/apt,215,2,156,2019-01-01,3.80,1,351
7724412,Quiet Room w/ own Bathroom!,9303410,Tye,,Roxbury,42.339621398631614,-71.08188076112297,Private room,130,1,2,2015-08-29,0.05,1,0
7728499,Charming & Stylish Studio on Beacon Hill #8,22348222,Maverick,,Downtown,42.35952515100028,-71.0624898485231,Entire home/apt,150,3,104,2019-01-03,2.55,55,287
7728508,Sunny Studio in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.34890483089698,-71.08126551577543,Entire home/apt,132,2,81,2019-01-03,1.99,309,107
7731797,Classic Studio in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.34933084825654,-71.08248100796298,Entire home/apt,124,2,52,2018-12-29,1.28,309,97
7749568,Perfect Marathon Location! Back Bay,40738497,Loren,,Back Bay,42.348808422721824,-71.08897714796561,Entire home/apt,150,2,16,2016-09-06,0.45,1,0
7750253,Your Private Southie Suite,31036880,Tammy,,South Boston,42.334755084858394,-71.04316665549186,Private room,250,1,16,2018-09-16,0.39,1,364
7783953,Private Room Queen Anne Victorian,32304279,Charles And Grace,,Allston,42.35995246779314,-71.12801212854846,Private room,90,1,6,2018-09-01,0.15,4,90
7797744,Allston Close to Harvard Business E,19548932,Joe,,Allston,42.35758807289677,-71.12854637079751,Private room,50,1,99,2019-01-03,2.98,10,319
7804358,Newbury Street's Best!!!,23676983,Brooke,,Back Bay,42.35132218195608,-71.08259079219309,Entire home/apt,225,2,84,2018-11-15,2.08,1,351
7809904,Amazing view near Airport/Downtown,7956208,Aida,,East Boston,42.37005129551506,-71.04169710988216,Entire home/apt,150,5,79,2018-08-30,1.91,2,0
7825327,Historical South End Brownstone T-4,14785487,Aihua,,Roxbury,42.337134889887956,-71.0838133214568,Entire home/apt,350,4,21,2018-10-17,0.53,12,344
7832890,Comfy Beacon Hill Studio Great for Work Travel #7,22348222,Maverick,,Downtown,42.3594170554889,-71.06232329883342,Entire home/apt,150,3,110,2019-01-01,3.44,55,233
7837202,Charming & Stylish Studio on Beacon Hill #15,22348222,Maverick,,Beacon Hill,42.36099231631034,-71.06444345632248,Entire home/apt,150,3,52,2019-01-01,1.58,55,298
7840131,"Cozy apartment, awesome location",1555309,Mathilde,,Fenway,42.3509751137914,-71.09750848108965,Entire home/apt,160,5,7,2017-06-19,0.17,1,0
7840411,Cozy House in Quiet Neighborhood,41306542,Rebecca,,Hyde Park,42.25933936767198,-71.11780848903986,Entire home/apt,180,3,6,2017-07-21,0.15,2,0
7845607,Cozy Sunroom in Secluded Townhouse,38120441,Jacob,,Jamaica Plain,42.31579765902374,-71.11696299856978,Private room,55,1,9,2016-08-03,0.22,1,0
7853079,Open|Serene|Brownstone in Back Bay| 3BR 1BA,814298,Brent,,Back Bay,42.35061786874974,-71.08279118048424,Entire home/apt,568,2,75,2018-10-18,1.84,89,0
7854569,Quiet and safe,41390416,Aslihan,,West Roxbury,42.29402266959167,-71.1513576586947,Private room,90,1,0,,,1,0
7854872,Charming & Stylish Studio on Beacon Hill #12,22348222,Maverick,,Beacon Hill,42.35934474352358,-71.06291668127326,Entire home/apt,150,3,61,2018-12-29,1.56,55,336
7856208,Large bedroom in South End w/ Patio,41439483,Ira,,South End,42.3420347122069,-71.07256418644232,Private room,180,1,0,,,1,0
7856323,Charming Studio in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.34917258147091,-71.08190438348683,Entire home/apt,136,2,32,2018-12-16,0.80,309,98
7868209,Beautiful Sunny Bedroom in Boston,31545543,Zack,,Allston,42.35026471856666,-71.12703309536381,Private room,76,1,2,2015-08-24,0.05,2,0
7871576,Big Bedroom for rent.,41486164,Joseph,,Mission Hill,42.33072487183699,-71.10446641759258,Private room,60,1,2,2015-08-19,0.05,1,0
7880828,"Cozy Room near Logan Airport ,T very near to Dtown",41542719,Ivan,,East Boston,42.37747087336046,-71.03033847489726,Private room,43,1,279,2019-01-07,6.71,5,315
7894645,Small cozy private room for one near BU/Harvard,30489899,Home On Blaine,,Allston,42.35514819423764,-71.13799960795815,Private room,40,1,11,2018-06-24,0.27,8,172
7900936,Morning Glory Bed & Breakfast!,41658743,Chris,,Hyde Park,42.24200541355004,-71.12377771395349,Private room,75,1,96,2018-11-11,2.31,1,352
7910223,Authentic Charming home in JP (Boston) near Subway,30490577,Lori,,Jamaica Plain,42.315922709721605,-71.09957962869748,Entire home/apt,160,2,204,2018-11-13,4.96,3,153
7911936,"Downtown Beacon Hill, Convenient, Comfy Studio #1",22348222,Maverick,,Beacon Hill,42.360836397268315,-71.06412894008766,Entire home/apt,150,7,45,2019-01-02,1.13,55,321
7913309,Studio apartment conveniently located in Downtown,41726345,Mufaddal,,Downtown,42.35527473505584,-71.06108590021853,Entire home/apt,99,2,22,2017-08-13,0.85,1,0
7914359,Spacious Downtown Two Bedroom,20582119,Toma,,Downtown,42.35520170202919,-71.06056985300016,Entire home/apt,291,1,200,2019-01-01,4.89,3,196
7916575,"Centrally located Studio in Boston ,#35",22348222,Maverick,,South End,42.34529647641143,-71.0774881773436,Entire home/apt,150,3,66,2018-12-13,2.83,55,343
7920759,"Beacon Hill- 2br, 2 bath Personal Home",41766550,Mike,,Beacon Hill,42.358345898889176,-71.0669280394886,Entire home/apt,300,2,23,2018-10-21,0.75,1,34
7927765,Andrew Sq Room Close to T&Shops,18479599,Agnieszka,,Dorchester,42.32426544785885,-71.05963204365459,Private room,110,7,4,2017-04-01,0.12,8,74
7931331,Bold 2BR in Lower Allston by Sonder,12243051,Sonder,,Allston,42.36326272308311,-71.12984438019045,Entire home/apt,143,2,50,2018-12-29,1.23,309,100
7933149,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,814298,Brent,,South Boston,42.34304928822909,-71.05566569303353,Private room,144,60,24,2018-11-12,0.58,89,9
7934491,A Very Large Room - Beige Room,18479599,Agnieszka,,Dorchester,42.32485325148462,-71.05936431325543,Private room,160,3,1,2016-10-28,0.04,8,227
7939556,Andrew Sq - Quiet Yellow Room,18479599,Agnieszka,,Dorchester,42.325860818843196,-71.05796513914947,Private room,135,5,1,2015-10-02,0.02,8,6
7949859,A Very Large Room- Great for Couple,18479599,Agnieszka,,Dorchester,42.32455673997456,-71.05983147213153,Private room,125,1,5,2018-06-11,0.15,8,1
7961477,Beautiful Back Bay One Bed Best Boston Location,41998307,Erica,,Back Bay,42.35041869035099,-71.08200914434187,Entire home/apt,199,5,29,2018-12-15,0.78,2,280
7965521,South End 1 Bedroom PERFECTION!,22110106,Chris,,South End,42.34450691880606,-71.07389618778238,Entire home/apt,215,1,131,2019-01-01,3.27,10,349
7984226,North End Studio,36050005,Janna,,North End,42.36388432196619,-71.0576493657875,Entire home/apt,250,1,0,,,1,0
7986179,Spacious home in Jamaica Plain,20040612,Jared,,Jamaica Plain,42.321577937137754,-71.1141153320651,Entire home/apt,95,2,22,2018-07-22,0.69,1,0
7988755,Private Room&Bath+Breakfast/4min walk from Train,8408214,Sarah,,South Boston,42.32853395530837,-71.05385853923919,Private room,115,2,135,2017-08-14,3.28,1,0
8006992,"Elegant, Historic, sleek Brownstone renovation",2265368,Daniel,,South End,42.3380771614161,-71.07509284636787,Entire home/apt,219,4,31,2018-11-21,0.79,1,231
8014642,Nice bedroom in a shared apt.,17549955,Arnaldo,,Roxbury,42.325543164544975,-71.0975705683488,Private room,79,1,2,2015-09-08,0.05,1,0
8014683,One-Bed Condo (Downtown Boston),24123098,Abhishek,,Leather District,42.351765729822496,-71.0570491779424,Entire home/apt,179,2,2,2015-11-25,0.05,1,0
8025718,"Charming Studio in Boston Brownstone, #6",22348222,Maverick,,South End,42.34341272279628,-71.0760400813346,Entire home/apt,150,3,58,2018-12-09,1.43,55,46
8029788,Minutes From Fenway,42396951,Katie,,Allston,42.34774608970789,-71.138702372744,Entire home/apt,200,1,1,2015-09-07,0.02,1,0
8034092,Long term great location quiet place,30489899,Home On Blaine,,Allston,42.355366889696235,-71.13735574278704,Private room,49,2,4,2016-09-01,0.10,8,365
8036024,Stayloom's Upscale North End Escape | Faneuil Hall,42431392,Frank,,North End,42.363456015901434,-71.05720716569732,Entire home/apt,5000,1,257,2019-01-01,6.28,7,332
8052494,One-bedroom Apartment Beacon Hill,42525742,Brandon,,Beacon Hill,42.35833271063053,-71.0671765703184,Entire home/apt,143,1,8,2017-05-29,0.27,1,0
8052617,"Luxurious South Boston Duplex- BCEC, RedLine T!",21184200,Paige,,South Boston,42.33923217332808,-71.04786861398398,Entire home/apt,175,2,168,2018-12-29,4.10,42,151
8055839,Updated South Boston Condo,39621923,Kevin,,South Boston,42.33650945261116,-71.05513580998142,Entire home/apt,200,2,5,2015-10-12,0.12,1,0
8063815,High End 1BR Apartment in Boston's Fenway Area,30283594,Kara,,Fenway,42.34548324231236,-71.10137047880295,Entire home/apt,124,3,1,2016-09-19,0.04,151,193
8063870,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.3453775478465,-71.10001766211451,Entire home/apt,213,3,3,2017-10-07,0.07,129,60
8065282,"Save $$, walk to airport & train",16284736,Jordan,,East Boston,42.374965748226955,-71.03336978152277,Entire home/apt,180,1,305,2018-12-23,7.49,5,14
8067585,Friendly Resting Spot/Great Transit,27756951,Hannah & Philip,,Jamaica Plain,42.30512600898364,-71.11423327902818,Private room,95,3,28,2018-11-12,0.77,1,88
8081935,Lux 1-Bedroom Apartment in Boston Fenway!,30283594,Kara,,Fenway,42.34469619798434,-71.10114763507124,Entire home/apt,139,3,0,,,151,87
8082512,"Stylish Downtown Studio in the Boston, C.Ave# 34",22348222,Maverick,,South End,42.34468465143812,-71.07663303521966,Entire home/apt,150,3,39,2019-01-01,0.98,55,288
8097453,Luxury 1-Bedroom Boston Apartment in Fenway!,30283594,Kara,,Fenway,42.343866142471214,-71.10226740968201,Entire home/apt,141,3,1,2015-09-28,0.02,151,240
8099266,Sleek 1BR apt in Fenway near entertainment venues!,30283594,Kara,,Fenway,42.34317272439679,-71.10119771091831,Entire home/apt,149,3,2,2018-09-30,0.07,151,235
8112652,Boston University Harvard MIT,30489899,Home On Blaine,,Allston,42.35502536449858,-71.13740266410173,Private room,38,7,7,2017-09-29,0.17,8,336
8146576,Spectacular 2BR/2Bath apt near Harvard University,30283594,Kara,,Fenway,42.3452573438389,-71.10174199927361,Entire home/apt,186,3,2,2017-11-25,0.06,151,241
8160295,Private big room in a great location in Boston!,43074370,Leontios,,Jamaica Plain,42.308715643992706,-71.1179334604896,Private room,120,4,5,2018-08-29,0.28,1,0
8162168,Stylish 2BR  Apt-walking distance to Fenway Park!,30283594,Kara,,Fenway,42.34471795950652,-71.0993000485672,Entire home/apt,175,3,9,2018-08-25,0.36,151,241
